date,hour,demand
2021-05-05,21,57.26128654097838
2021-05-05,22,54.866775071287954
2021-05-05,23,52.61223374230858
2021-05-06,0,54.97094687599966
2021-05-06,2,53.31519905823492
2021-05-06,5,54.663739980464655
2021-05-06,6,55.320216006020495
2021-05-06,7,63.13012160170457
2021-05-06,8,68.69743827770588
2021-05-06,9,71.74868188193697
2021-05-06,10,76.60911596435481
2021-05-06,11,77.68716385552382
2021-05-06,12,69.77052730761062
2021-05-06,13,69.77052730761062
2021-05-06,14,68.2167870586469
2021-05-06,15,67.45595926532823
2021-05-06,16,71.78713623035917
2021-05-06,17,73.43178721130568
2021-05-06,18,73.65968713090787
2021-05-06,19,69.70629978890494
2021-05-06,20,65.93611699690072
2021-05-06,21,60.435059858146005
2021-05-06,22,58.51867663172535
2021-05-06,23,55.34506977660301
2021-05-07,0,55.27930178695644
2021-05-07,1,54.99711498167342
2021-05-07,2,54.99711498167342
2021-05-07,3,53.858553101370575
2021-05-07,5,55.7838853188777
2021-05-07,6,56.44036134443354
2021-05-07,7,63.97070793495461
2021-05-07,8,69.67593116006343
2021-05-07,9,77.39106115378543
2021-05-07,10,88.55848952657668
2021-05-07,11,90.87355471895688
2021-05-07,12,87.94032203080232
2021-05-07,13,86.91533255388623
2021-05-07,14,85.36159230492251
2021-05-07,15,84.60076451160384
2021-05-07,16,86.39792063566696
2021-05-07,17,88.04257161661347
2021-05-07,18,85.89009425950675
2021-05-07,19,78.08104002838796
2021-05-07,20,73.7008017498971
2021-05-07,21,69.53055024816106
2021-05-07,22,62.033601031383924
2021-05-07,23,55.86011178703352
2021-05-08,0,67.6699956307414
2021-05-08,1,61.78232177837866
2021-05-08,2,61.78232177837866
2021-05-08,3,57.071521082688925
2021-05-08,4,56.516969373236854
2021-05-08,5,56.516969373236854
2021-05-08,6,55.06948437644633
2021-05-08,7,59.45597042561759
2021-05-08,8,65.16119365072636
2021-05-08,9,78.62826415886559
2021-05-08,10,98.72789178289565
2021-05-08,11,106.24460686125728
2021-05-08,12,113.99484205384309
2021-05-08,13,111.22346452601322
2021-05-08,14,108.59148017441198
2021-05-08,15,108.84778758550117
2021-05-08,16,106.33451472781523
2021-05-08,17,100.11363543413435
2021-05-08,18,95.4835248463895
2021-05-08,19,86.65870694028115
2021-05-08,20,77.65413563230366
2021-05-08,21,71.31876300696864
2021-05-08,22,63.82181379019152
2021-05-08,23,57.492742715566514
2021-05-09,0,61.140207568070075
2021-05-09,1,60.716582568187015
2021-05-09,2,60.716582568187015
2021-05-09,3,57.003891232224454
2021-05-09,6,55.61006282785534
2021-05-09,8,65.1128528687984
2021-05-09,9,72.52200797003735
2021-05-09,10,93.0169380211634
2021-05-09,11,100.53365309952503
2021-05-09,12,110.43441237229484
2021-05-09,13,109.40942289537877
2021-05-09,14,106.77743854377754
2021-05-09,15,107.03374595486672
2021-05-09,16,100.8139407232207
2021-05-09,17,96.76966142928045
2021-05-09,18,94.21528415211677
2021-05-09,19,86.07267251935437
2021-05-09,20,72.44026039367779
2021-05-09,21,67.38655754837981
2021-05-09,22,63.37409296287117
2021-05-09,23,53.51056828556668
2021-05-10,0,55.976095919961686
2021-05-10,1,50.13551848514368
2021-05-10,5,48.82169960898164
2021-05-10,6,48.83659084134021
2021-05-10,7,57.18307872097515
2021-05-10,8,64.79705337640547
2021-05-10,9,67.84829698063656
2021-05-10,10,70.51154573554106
2021-05-10,11,72.70128570910731
2021-05-10,12,77.02491387673204
2021-05-10,13,77.02491387673204
2021-05-10,14,76.61199980067597
2021-05-10,15,73.0642158141364
2021-05-10,16,74.90885413841171
2021-05-10,17,75.69204577697379
2021-05-10,18,76.48211800704362
2021-05-10,19,73.35706474326801
2021-05-10,20,64.40052615035584
2021-05-10,21,57.64108948632792
2021-05-10,22,55.246578016637486
2021-05-10,23,52.4869949633255
2021-05-11,0,51.65987492648564
2021-05-11,2,52.493838361083775
2021-05-11,3,52.13378319667771
2021-05-11,5,52.031467887178685
2021-05-11,6,52.31499522929408
2021-05-11,7,61.03693404844281
2021-05-11,8,67.35400145874345
2021-05-11,9,71.12790366880317
2021-05-11,10,71.75101484905584
2021-05-11,11,73.94075482262208
2021-05-11,12,68.79856270616386
2021-05-11,13,68.79856270616386
2021-05-11,14,67.1486274054051
2021-05-11,15,66.7529117972193
2021-05-11,16,76.00930115363076
2021-05-11,17,77.38811366350099
2021-05-11,18,77.38811366350099
2021-05-11,19,74.22767387680751
2021-05-11,20,68.0325632122536
2021-05-11,21,62.37715910567466
2021-05-11,22,57.96293712059492
2021-05-11,23,57.86300268993563
2021-05-12,0,55.65184721773049
2021-05-12,5,56.71777445743325
2021-05-12,6,57.00130179954864
2021-05-12,7,65.24920738016115
2021-05-12,8,70.43630938110935
2021-05-12,9,73.48755298534044
2021-05-12,10,74.75005141008722
2021-05-12,11,76.93979138365347
2021-05-12,12,68.71198867463643
2021-05-12,13,68.71198867463643
2021-05-12,14,67.06205337387766
2021-05-12,15,66.66633776569186
2021-05-12,16,76.31089585572713
2021-05-12,17,77.68970836559735
2021-05-12,18,77.68970836559735
2021-05-12,19,74.32835469250954
2021-05-12,20,66.11341331222033
2021-05-12,21,63.95134089854925
2021-05-12,22,61.73191399807679
2021-05-12,23,59.701790978784295
2021-05-13,0,50.03367085132435
2021-05-13,1,52.35330982457408
2021-05-13,5,51.21686424334756
2021-05-13,6,51.50039158546295
2021-05-13,7,58.95945045465976
2021-05-13,8,64.52676713066107
2021-05-13,9,67.57801073489216
2021-05-13,10,71.8863825980963
2021-05-13,11,74.07612257166255
2021-05-13,12,73.04257519448875
2021-05-13,13,73.04257519448875
2021-05-13,14,71.39263989372998
2021-05-13,15,72.77504441802756
2021-05-13,16,75.61486733224264
2021-05-13,17,76.50279680881442
2021-05-13,18,76.73069672841662
2021-05-13,19,73.51434777163273
2021-05-13,20,65.82029010994925
2021-05-13,21,62.77299223774214
2021-05-13,22,60.85660901132148
2021-05-13,23,59.331640403751656
2021-05-14,0,55.43442173929904
2021-05-14,1,58.21222044092693
2021-05-14,2,57.75488146447682
2021-05-14,3,52.92461252162302
2021-05-14,5,52.82229721212399
2021-05-14,6,53.10582455423938
2021-05-14,7,59.71039667177847
2021-05-14,8,65.41561989688726
2021-05-14,9,76.57836164557165
2021-05-14,10,87.1937277991492
2021-05-14,11,90.62048507392664
2021-05-14,12,90.63744217118573
2021-05-14,13,89.61245269426965
2021-05-14,14,87.96251739351088
2021-05-14,15,89.34492191780846
2021-05-14,16,89.65072399105571
2021-05-14,17,90.5386534676275
2021-05-14,18,88.38617611052078
2021-05-14,19,81.31416026462102
2021-05-14,20,73.0100471164509
2021-05-14,21,69.0414471534657
2021-05-14,22,61.544497936688565
2021-05-14,23,57.5945746863854
2021-05-15,0,56.24645494647902
2021-05-15,1,58.62391795871114
2021-05-15,2,58.16657898226103
2021-05-15,5,53.9513251331152
2021-05-15,7,57.205481864686945
2021-05-15,8,62.846289059286384
2021-05-15,9,68.59732218539531
2021-05-15,10,85.61045877717925
2021-05-15,11,93.12717385554087
2021-05-15,12,112.93129417954383
2021-05-15,13,112.99930672174732
2021-05-15,14,110.27112731835103
2021-05-15,15,111.21940719194981
2021-05-15,16,105.27228948759215
2021-05-15,17,98.29468868953654
2021-05-15,18,93.83387865561122
2021-05-15,19,86.85779121711914
2021-05-15,20,71.19376544581064
2021-05-15,21,66.91041145285531
2021-05-15,22,62.89794686734669
2021-05-15,23,57.54937682598619
2021-05-16,0,61.39867953734545
2021-05-16,1,64.17647823897335
2021-05-16,2,63.719139262523235
2021-05-16,3,56.398154145383664
2021-05-16,4,55.37225488235906
2021-05-16,6,55.42547320386423
2021-05-16,7,59.1497085974173
2021-05-16,8,64.69842824583593
2021-05-16,9,76.30764558808205
2021-05-16,10,91.8942558818919
2021-05-16,11,99.41097096025352
2021-05-16,12,105.80788318575277
2021-05-16,13,105.87589572795626
2021-05-16,14,103.24391137635503
2021-05-16,15,103.18498762132666
2021-05-16,16,99.96134900135308
2021-05-16,17,95.91706970741284
2021-05-16,18,93.66527845535073
2021-05-16,19,85.52266682258833
2021-05-16,20,77.37193345516333
2021-05-16,21,69.67980764948419
2021-05-16,22,62.18285843270707
2021-05-16,23,52.82436582052928
2021-05-17,4,49.45934865980742
2021-05-17,5,49.58838272774039
2021-05-17,6,49.87191006985578
2021-05-17,7,58.161559356909734
2021-05-17,8,65.55067481973417
2021-05-17,9,68.60191842396527
2021-05-17,10,69.51386607499967
2021-05-17,11,72.69320973199521
2021-05-17,12,77.25265105438785
2021-05-17,13,77.25265105438785
2021-05-17,14,76.83973697833179
2021-05-17,15,76.32288323001777
2021-05-17,16,77.93483036531451
2021-05-17,17,78.71802200387658
2021-05-17,18,79.35273875149919
2021-05-17,19,75.40938287840652
2021-05-17,20,66.17282558222493
2021-05-17,21,61.62208921169997
2021-05-17,22,59.402662311227495
2021-05-17,23,56.6999178504965
2021-05-18,0,51.09734428947527
2021-05-18,1,51.71784245811052
2021-05-18,2,51.71784245811052
2021-05-18,5,48.286269959200816
2021-05-18,6,48.56979730131621
2021-05-18,7,60.474403411432434
2021-05-18,8,66.79147082173307
2021-05-18,9,70.56537303179279
2021-05-18,10,71.18848421204545
2021-05-18,11,74.367827869041
2021-05-18,12,71.62414031136316
2021-05-18,13,71.62414031136316
2021-05-18,14,68.96771506221023
2021-05-18,15,68.57199945402444
2021-05-18,16,75.42988425165551
2021-05-18,17,76.80869676152574
2021-05-18,18,76.80869676152574
2021-05-18,19,72.65865329140297
2021-05-18,20,66.46354262684906
2021-05-18,21,60.80813852027011
2021-05-18,22,56.393916535190385
2021-05-18,23,56.29398210453109
2021-05-19,0,49.94353986628904
2021-05-19,5,49.26358086317338
2021-05-19,6,56.857374202073295
2021-05-19,7,65.54301270820898
2021-05-19,8,70.73011470915719
2021-05-19,9,73.78135831338828
2021-05-19,10,74.86321724526046
2021-05-19,11,76.43657904101744
2021-05-19,12,74.4891651837011
2021-05-19,13,72.39620622106995
2021-05-19,14,69.73978097191701
2021-05-19,15,69.34406536373122
2021-05-19,16,75.11860770902948
2021-05-19,17,78.42467682583374
2021-05-19,18,79.90098330543508
2021-05-19,19,73.48980367518293
2021-05-19,20,66.13871830366821
2021-05-19,21,63.97664588999714
2021-05-19,22,61.757218989524674
2021-05-19,23,58.863239961457694
2021-05-20,0,51.29605371895654
2021-05-20,1,53.787750324169906
2021-05-20,3,49.519251966341564
2021-05-20,5,46.36544012423459
2021-05-20,6,53.9592334631345
2021-05-20,7,63.8491340521431
2021-05-20,8,70.16620146244374
2021-05-20,9,77.38771542746584
2021-05-20,10,82.10289653992692
2021-05-20,11,83.6762583356839
2021-05-20,12,81.27397288975764
2021-05-20,13,79.18101392712649
2021-05-20,14,76.52458867797355
2021-05-20,15,75.7114500570831
2021-05-20,16,77.97918862818517
2021-05-20,17,80.79437471169099
2021-05-20,18,81.23373438400313
2021-05-20,19,74.93217294713706
2021-05-20,20,69.54159643218517
2021-05-20,21,65.57299646919996
2021-05-20,22,61.63690272739002
2021-05-20,23,59.61438766913202
2021-05-21,0,52.911318955948275
2021-05-21,1,55.40301556116164
2021-05-21,2,55.40301556116164
2021-05-21,5,46.70139095495161
2021-05-21,6,54.400488558683946
2021-05-21,7,63.37930669902825
2021-05-21,8,69.08452992413706
2021-05-21,9,79.41032387693892
2021-05-21,10,89.85638947669695
2021-05-21,11,95.14892748803857
2021-05-21,12,96.56241208827478
2021-05-21,13,93.44446364872755
2021-05-21,14,91.80142532077467
2021-05-21,15,90.98828669988421
2021-05-21,16,91.47014475256829
2021-05-21,17,92.35807422914007
2021-05-21,18,90.58635717856282
2021-05-21,19,78.77476015617981
2021-05-21,20,75.6398717029239
2021-05-21,21,70.65788481873864
2021-05-21,22,63.160935601961505
2021-05-21,23,60.18424937559295
2021-05-22,0,59.512719856855995
2021-05-22,1,61.20227677454125
2021-05-22,2,61.20227677454125
2021-05-22,4,48.683089091642174
2021-05-22,5,47.374935774346916
2021-05-22,6,53.862567372155105
2021-05-22,7,60.47550448734739
2021-05-22,8,66.18072771245619
2021-05-22,9,81.46864121171348
2021-05-22,10,100.04575138067322
2021-05-22,11,109.42824719559903
2021-05-22,12,129.44078306419294
2021-05-22,13,126.32283462464568
2021-05-22,14,120.42883479469893
2021-05-22,15,120.14315911619609
2021-05-22,16,115.2386718873259
2021-05-22,17,107.76125348484203
2021-05-22,18,103.34260264980712
2021-05-22,19,90.49496273387058
2021-05-22,20,80.75580112692252
2021-05-22,21,73.17628161344933
2021-05-22,22,65.67933239667218
2021-05-22,23,61.476299713135134
2021-05-23,0,61.256672859951586
2021-05-23,1,62.23455501859247
2021-05-23,2,62.23455501859247
2021-05-23,3,55.916023870334676
2021-05-23,5,53.52557083271661
2021-05-23,6,54.4444342470947
2021-05-23,7,59.344090146623955
2021-05-23,8,64.8928097950426
2021-05-23,9,78.35705182143715
2021-05-23,10,95.44616573841417
2021-05-23,11,106.06677060096048
2021-05-23,12,121.28437998158418
2021-05-23,13,120.2593905046681
2021-05-23,14,114.45468875371051
2021-05-23,15,114.16901307520767
2021-05-23,16,111.16366512632696
2021-05-23,17,104.64835576863541
2021-05-23,18,101.63198287390954
2021-05-23,19,88.48167477247716
2021-05-23,20,80.33094140505216
2021-05-23,21,72.63881559937302
2021-05-23,22,65.14186638259588
2021-05-23,23,59.20863956952597
2021-05-24,0,64.3824844351634
2021-05-24,1,51.7094991309796
2021-05-24,3,49.94320188150601
2021-05-24,4,49.05012211726359
2021-05-24,5,47.59410613042123
2021-05-24,6,48.4991671796951
2021-05-24,8,65.02938918924168
2021-05-24,9,68.8032913993014
2021-05-24,10,69.99933675139447
2021-05-24,11,77.89512869419659
2021-05-24,12,86.3153160701025
2021-05-24,13,86.3153160701025
2021-05-24,14,85.90240199404643
2021-05-24,15,85.90240199404643
2021-05-24,16,86.426781028952
2021-05-24,17,87.57703947704559
2021-05-24,18,89.09307653805531
2021-05-24,19,81.27052314972823
2021-05-24,20,69.72784368953342
2021-05-24,21,63.28494078001294
2021-05-24,22,58.8707187949332
2021-05-24,23,55.37963999413649
2021-05-25,0,57.693875955930665
2021-05-25,5,51.960189321982526
2021-05-25,6,52.865250371256394
2021-05-25,7,62.288576457845096
2021-05-25,8,67.47567845879328
2021-05-25,9,70.52692206302437
2021-05-25,10,71.60878099489655
2021-05-25,11,76.31957299760842
2021-05-25,12,81.36795082726537
2021-05-25,13,81.36795082726537
2021-05-25,14,79.81421057830165
2021-05-25,15,79.41849497011586
2021-05-25,16,84.35629169564984
2021-05-25,17,87.66236081245411
2021-05-25,18,87.66236081245411
2021-05-25,19,80.78640654942573
2021-05-25,20,68.84588603840557
2021-05-25,21,63.37464202390308
2021-05-25,22,61.15521512343063
2021-05-25,23,60.19457408914877
2021-05-26,0,55.474022618269686
2021-05-26,1,52.49602455777473
2021-05-26,5,50.180983068090725
2021-05-26,6,49.903335651870414
2021-05-26,7,59.326661738459116
2021-05-26,8,64.89397841446042
2021-05-26,9,67.94522201869151
2021-05-26,10,68.90436940236542
2021-05-26,11,73.061924484315
2021-05-26,12,71.68603906979337
2021-05-26,13,71.68603906979337
2021-05-26,14,70.13229882082965
2021-05-26,15,67.08676945510506
2021-05-26,16,72.02456618063904
2021-05-26,17,75.33063529744331
2021-05-26,18,75.33063529744331
2021-05-26,19,67.49952933263218
2021-05-26,20,61.054023078544745
2021-05-26,21,58.69756734469889
2021-05-26,22,56.303055875008454
2021-05-26,23,52.969230879751436
2021-05-27,0,56.67910641017086
2021-05-27,1,53.701108349675906
2021-05-27,3,53.12431705439852
2021-05-27,5,51.169330729120574
2021-05-27,6,52.21319889927647
2021-05-27,7,61.26408164178323
2021-05-27,8,67.58114905208386
2021-05-27,9,71.35505126214358
2021-05-27,10,76.7938406914573
2021-05-27,11,80.95139577340689
2021-05-27,12,80.5502198522411
2021-05-27,13,80.5502198522411
2021-05-27,14,78.99647960327738
2021-05-27,15,78.26941390150681
2021-05-27,16,78.32872873833782
2021-05-27,17,81.14391482184364
2021-05-27,18,80.10696801455444
2021-05-27,19,72.45264750087368
2021-05-27,20,65.03960896506251
2021-05-27,21,60.876625681902546
2021-05-27,22,56.94053194009258
2021-05-27,23,57.139064388780234
2021-05-28,0,55.23687002734796
2021-05-28,1,56.21475218598884
2021-05-28,2,56.21475218598884
2021-05-28,3,55.076190305686
2021-05-28,5,53.121203980408055
2021-05-28,6,54.165072150563944
2021-05-28,7,62.304872444406406
2021-05-28,8,68.0100956695152
2021-05-28,9,75.7252256632372
2021-05-28,10,88.79065938586089
2021-05-28,11,95.85861156632747
2021-05-28,12,105.16414700296895
2021-05-28,13,104.13915752605287
2021-05-28,14,102.58541727708915
2021-05-28,15,104.50816533285737
2021-05-28,16,101.8958876827926
2021-05-28,17,102.78381715936439
2021-05-28,18,100.8526262282549
2021-05-28,19,86.22848326203795
2021-05-28,20,77.6326688658547
2021-05-28,21,76.50118788473708
2021-05-28,22,69.00423866795995
2021-05-28,23,66.33523691534673
2021-05-29,0,55.011546815595096
2021-05-29,1,55.98942897423598
2021-05-29,2,55.98942897423598
2021-05-29,3,54.08014870977839
2021-05-29,5,51.689695672160326
2021-05-29,6,55.848827504352606
2021-05-29,7,65.81128284265769
2021-05-29,8,71.51650606776643
2021-05-29,9,83.35680781206133
2021-05-29,10,108.9943958089853
2021-05-29,11,134.7763470948922
2021-05-29,12,144.37759206382185
2021-05-29,13,143.3526025869058
2021-05-29,14,137.5479008359482
2021-05-29,15,139.47064889171642
2021-05-29,16,132.94821805172023
2021-05-29,17,126.46825743458926
2021-05-29,18,119.7584597512143
2021-05-29,19,102.15162256841114
2021-05-29,20,135.8703144108131
2021-05-29,21,135.8337427685578
2021-05-29,22,119.50453307716639
2021-05-29,23,94.8881708085143
2021-05-30,0,55.10723930821664
2021-05-30,1,56.08512146685752
2021-05-30,2,56.08512146685752
2021-05-30,3,55.41968462792354
2021-05-30,4,54.33738490760073
2021-05-30,6,60.94757929286286
2021-05-30,7,71.02231127535603
2021-05-30,8,76.57103092377463
2021-05-30,9,86.5876611952068
2021-05-30,10,112.09364441177335
2021-05-30,11,137.87559569768032
2021-05-30,12,145.05996764234018
2021-05-30,13,145.82861432210984
2021-05-30,14,140.02391257115227
2021-05-30,15,141.94666062692048
2021-05-30,16,135.7472383185158
2021-05-30,17,132.20059920550023
2021-05-30,18,128.36938594203556
2021-05-30,19,113.78184789311044
2021-05-30,20,141.4177347326382
2021-05-30,21,140.4495531971517
2021-05-30,22,124.1203435057602
2021-05-30,23,101.80383466722334
2021-05-31,0,61.246131840503104
2021-05-31,1,48.5731465363193
2021-05-31,2,47.884448272501025
2021-05-31,5,43.48072953752803
2021-05-31,6,51.824470354124195
2021-05-31,7,64.45148954679988
2021-05-31,8,72.47816184341022
2021-05-31,9,76.25206405346994
2021-05-31,10,79.50673139909524
2021-05-31,11,79.37134293940817
2021-05-31,12,94.0443795964571
2021-05-31,13,94.0443795964571
2021-05-31,14,93.63146552040104
2021-05-31,15,90.98165176286224
2021-05-31,16,91.4751537227338
2021-05-31,17,94.1317055746112
2021-05-31,18,95.04706440005012
2021-05-31,19,89.55064761124798
2021-05-31,20,75.54824269244556
2021-05-31,21,71.68525084202338
2021-05-31,22,68.45598071167822
2021-05-31,23,64.87755385704615
2021-06-01,0,48.28091380112055
2021-06-01,1,50.58277394429458
2021-06-01,2,50.58277394429458
2021-06-01,5,49.28359770666677
2021-06-01,6,55.90963509529122
2021-06-01,7,69.18118000032885
2021-06-01,8,77.49751824470523
2021-06-01,9,81.738016119348
2021-06-01,10,83.45152461240123
2021-06-01,11,85.77650340035991
2021-06-01,12,92.33509192258174
2021-06-01,13,92.33509192258174
2021-06-01,14,90.78135167361802
2021-06-01,15,88.7685549333481
2021-06-01,16,93.49007323052389
2021-06-01,17,98.63378268926853
2021-06-01,18,98.63378268926853
2021-06-01,19,92.3639244627361
2021-06-01,20,75.53353240735132
2021-06-01,21,65.61633962821668
2021-06-01,22,65.02604529052984
2021-06-01,23,62.66242908053485
2021-06-02,0,54.89035351338905
2021-06-02,2,57.60965119809273
2021-06-02,5,56.310474960464916
2021-06-02,6,59.77743860558688
2021-06-02,7,71.2334621593662
2021-06-02,8,76.80077883536748
2021-06-02,9,80.31861810418162
2021-06-02,10,84.31225013486775
2021-06-02,11,86.63722892282645
2021-06-02,12,87.28526635626397
2021-06-02,13,87.28526635626397
2021-06-02,14,85.73152610730025
2021-06-02,15,83.71872936703033
2021-06-02,16,90.38279800575549
2021-06-02,17,93.68886712255976
2021-06-02,18,93.68886712255976
2021-06-02,19,87.01629491284207
2021-06-02,20,70.32855666039463
2021-06-02,21,64.33724478686689
2021-06-02,22,61.7501945069504
2021-06-02,23,62.8472816319659
2021-06-03,0,55.88129604390133
2021-06-03,2,56.198614418569015
2021-06-03,5,54.68270205006988
2021-06-03,6,54.26029125600344
2021-06-03,7,64.92746809836704
2021-06-03,8,70.49478477436837
2021-06-03,9,74.01262404318251
2021-06-03,10,80.41455383082466
2021-06-03,11,82.73953261878336
2021-06-03,12,86.84273090663827
2021-06-03,13,86.84273090663827
2021-06-03,14,85.28899065767455
2021-06-03,15,84.78903292818748
2021-06-03,16,85.63868302693193
2021-06-03,17,89.91624595132984
2021-06-03,18,90.83536639848549
2021-06-03,19,84.1627941887678
2021-06-03,20,66.94186014181764
2021-06-03,21,62.3947471445755
2021-06-03,22,60.285825107928794
2021-06-03,23,62.24967772972977
2021-06-04,0,59.963632212964434
2021-06-04,1,59.79368094543557
2021-06-04,2,59.79368094543557
2021-06-04,4,58.777904552946495
2021-06-04,5,57.715997991910974
2021-06-04,6,57.29358719784454
2021-06-04,7,68.3370903781819
2021-06-04,8,74.13219234759815
2021-06-04,9,81.84732234132015
2021-06-04,10,101.56935680824166
2021-06-04,11,124.62210479448193
2021-06-04,12,121.02985614387116
2021-06-04,13,121.83555200052149
2021-06-04,14,120.28181175155777
2021-06-04,15,121.6094508735786
2021-06-04,16,120.9109248966125
2021-06-04,17,123.26123121407637
2021-06-04,18,125.9845211348451
2021-06-04,19,101.84631129525575
2021-06-04,20,135.91542960280194
2021-06-04,21,137.33272557541773
2021-06-04,22,111.30114533522736
2021-06-04,23,87.78164015126264
2021-06-05,0,63.45122322623303
2021-06-05,1,63.28127195870417
2021-06-05,2,63.28127195870417
2021-06-05,3,61.38710851629774
2021-06-05,5,59.154957903161566
2021-06-05,6,57.978037177864444
2021-06-05,7,66.42470205950019
2021-06-05,8,72.21980402891644
2021-06-05,9,86.80418846046244
2021-06-05,10,120.99169419734922
2021-06-05,11,149.72736062987826
2021-06-05,12,204.27283979226635
2021-06-05,13,205.07853564891667
2021-06-05,14,197.468132518984
2021-06-05,15,198.79577164100482
2021-06-05,16,187.4674838602821
2021-06-05,17,152.12897158396325
2021-06-05,18,134.9904554870949
2021-06-05,19,105.87833290706858
2021-06-05,20,144.55022808493004
2021-06-05,21,143.3699914282579
2021-06-05,22,119.93625000425305
2021-06-05,23,83.45473670628336
2021-06-06,0,63.583592482655796
2021-06-06,1,63.900910857323474
2021-06-06,2,63.900910857323474
2021-06-06,3,62.849889450650146
2021-06-06,6,62.33692414767814
2021-06-06,8,75.84876159508667
2021-06-06,9,82.06097505152881
2021-06-06,10,111.97108837572436
2021-06-06,11,139.51091215316336
2021-06-06,12,211.7103777151497
2021-06-06,13,210.68538823823363
2021-06-06,14,203.07498510830095
2021-06-06,15,204.52258104925332
2021-06-06,16,188.44895126886715
2021-06-06,17,145.03794386209492
2021-06-06,18,128.87845152945155
2021-06-06,19,104.65185964666493
2021-06-06,20,133.1103220310644
2021-06-06,21,139.856848195816
2021-06-06,22,119.90759140307968
2021-06-06,23,88.66166974558939
2021-06-07,0,45.75849432969132
2021-06-07,1,43.29262137289888
2021-06-07,2,43.29262137289888
2021-06-07,4,43.05535169630659
2021-06-07,5,41.59933570946423
2021-06-07,6,49.67941534844031
2021-06-07,7,61.808706052162364
2021-06-07,8,70.17243144189204
2021-06-07,9,74.78328144783428
2021-06-07,10,79.66825629976768
2021-06-07,11,83.5534248851289
2021-06-07,12,104.12078993538061
2021-06-07,13,104.12078993538061
2021-06-07,14,103.70787585932455
2021-06-07,15,103.62755429004677
2021-06-07,16,95.62771739995904
2021-06-07,17,96.77797584805262
2021-06-07,18,97.56804807812246
2021-06-07,19,90.71566574624234
2021-06-07,20,70.97916503562811
2021-06-07,21,65.7342174219026
2021-06-07,22,61.127456626596796
2021-06-07,23,58.50834588955361
2021-06-08,0,49.90462216355589
2021-06-08,1,48.1804542546688
2021-06-08,4,47.94318457807651
2021-06-08,6,51.53289001662441
2021-06-08,7,63.406351111933404
2021-06-08,8,68.97366778793469
2021-06-08,9,72.49150705674883
2021-06-08,10,75.93307686822126
2021-06-08,11,78.25805565617996
2021-06-08,12,90.26518493230259
2021-06-08,13,90.26518493230259
2021-06-08,14,88.71144468333887
2021-06-08,15,86.69864794306895
2021-06-08,16,87.55275748245782
2021-06-08,17,90.85882659926209
2021-06-08,18,90.85882659926209
2021-06-08,19,84.95350258334781
2021-06-08,20,65.83622603781664
2021-06-08,21,66.37310119162258
2021-06-08,22,65.67105411191643
2021-06-08,23,62.6640968118202
2021-06-09,0,57.00532944289159
2021-06-09,1,55.69859907553415
2021-06-09,6,57.132714571093146
2021-06-09,7,68.58873812487249
2021-06-09,8,73.77584012582066
2021-06-09,9,77.29367939463481
2021-06-09,10,81.4100229735192
2021-06-09,11,82.43095219129675
2021-06-09,12,87.75627742774802
2021-06-09,13,87.75627742774802
2021-06-09,14,86.2025371787843
2021-06-09,15,85.8068215705985
2021-06-09,16,85.04384997790325
2021-06-09,17,88.34991909470752
2021-06-09,18,88.34991909470752
2021-06-09,19,81.5323421686859
2021-06-09,20,65.38721888241852
2021-06-09,21,69.20276073552026
2021-06-09,22,68.67579822503207
2021-06-09,23,64.51775576416463
2021-06-10,0,56.40578871386704
2021-06-10,1,57.4585321102671
2021-06-10,2,57.00119313381699
2021-06-10,3,56.4244018385396
2021-06-10,5,55.01393321174532
2021-06-10,6,56.568115015335735
2021-06-10,7,67.57280716729436
2021-06-10,8,73.88987457759501
2021-06-10,9,78.50072458353725
2021-06-10,10,86.09767786431489
2021-06-10,11,87.11860708209244
2021-06-10,12,92.83961230138907
2021-06-10,13,92.83961230138907
2021-06-10,14,91.28587205242535
2021-06-10,15,93.7506031977856
2021-06-10,16,91.57764707130158
2021-06-10,17,95.8552099956995
2021-06-10,18,95.69626330733011
2021-06-10,19,88.07663278164658
2021-06-10,20,72.14472397286124
2021-06-10,21,71.89866307740456
2021-06-10,22,69.65503372557892
2021-06-10,23,65.00901691964057
2021-06-11,0,57.31488595103542
2021-06-11,1,60.01171897271703
2021-06-11,2,59.55437999626692
2021-06-11,5,57.00534948916979
2021-06-11,6,58.559531292760205
2021-06-11,7,68.67726000011554
2021-06-11,8,74.47236196953179
2021-06-11,9,81.81713983195432
2021-06-11,10,98.2748980841014
2021-06-11,11,109.20048898820664
2021-06-11,12,118.68397221016421
2021-06-11,13,119.48966806681454
2021-06-11,14,117.83973276605577
2021-06-11,15,120.30446391141602
2021-06-11,16,115.66195143008109
2021-06-11,17,118.01225774754496
2021-06-11,18,121.81361480383873
2021-06-11,19,98.04575709554885
2021-06-11,20,123.78807900018566
2021-06-11,21,123.98180956822918
2021-06-11,22,107.83343064977342
2021-06-11,23,85.10801862177397
2021-06-12,0,64.05925298626325
2021-06-12,1,63.54390444379049
2021-06-12,2,63.08656546734038
2021-06-12,3,59.89721088121915
2021-06-12,6,57.90587409856556
2021-06-12,7,65.42676450721926
2021-06-12,8,71.22186647663551
2021-06-12,9,80.5088324374491
2021-06-12,10,106.66532778420492
2021-06-12,11,123.46526505131888
2021-06-12,12,181.6487648933175
2021-06-12,13,183.54746276908736
